barcode;sku;image;image_file;name_ru;description_ru;quantity;collection;category;height;width;length;weight;price;deal;pre-order;dimensions;position;import;
8011935052905;7746;;img107746_0.jpg;Шампунь для волос с экстрактом овса Brelil Numero 300 ml (8011935052905);Восстанавливающий шампунь для ослабленных и чувствительных волос.Специальный шампунь для питания и восстановления ослабленных и поврежденных в результате химической обработки волос.Мягко очищает волосы,укрепляя структуру и делая их упругими и блестящими.;0;19;68;0;0;0;0;10;0;1;CM;;yes
20006594;556;;img100556_0.jpg;Лак ЭлиТа Диамант 12 мл 27;27 Лак ЭлиТа Диамант 12 мл;0;5;298;0;0;0;0;10;0;1;CM;;yes
20006884;584;;img100584_0.jpg;Лак ЭлиТа Диамант 12 мл 28;28 Лак ЭлиТа Диамант 12 мл;0;5;298;0;0;0;0;10;0;1;CM;;yes
20007416;634;;img100634_0.jpg;Лак ЭлиТа Диамант 12 мл 30 (20007416);30 Лак ЭлиТа Диамант 12 мл;0;5;298;0;0;0;0;10;0;1;CM;;yes
20008680;749;;img100749_0.jpg;Лак ЭлиТа Диамант 12 мл 32 (20008680);32 Лак ЭлиТа Диамант 12 мл;0;5;298;0;0;0;0;10;0;1;CM;;yes
20008932;772;;img100772_0.jpg;Лак ЭлиТа Диамант 12 мл 34 (20008932);34 Лак ЭлиТа Диамант 12 мл;0;5;298;0;0;0;0;10;0;1;CM;;yes
20009106;787;;img100787_0.jpg;Лак ЭлиТа Диамант 12 мл 35 (20009106);35 Лак ЭлиТа Диамант 12 мл;0;5;298;0;0;0;0;10;0;1;CM;;yes
20009298;804;;img100804_0.jpg;Лак ЭлиТа Диамант 12 мл 36 (20009298);36 Лак ЭлиТа Диамант 12 мл;0;5;298;0;0;0;0;10;0;1;CM;;yes
20009984;866;;img100866_0.jpg;Лак ЭлиТа Диамант 12 мл 37 (20009984);37 Лак ЭлиТа Диамант 12 мл;0;5;298;0;0;0;0;10;0;1;CM;;yes
 ;884;;img100884_0.jpg;16 Лак ЭлиТа 6мл*2- АЖУР;16 Лак ЭлиТа 6мл*2- АЖУР;0;5;30;0;0;0;0;10;0;1;CM;;yes
20010331;896;;img100896_0.jpg;Лак ЭлиТа Диамант 12 мл 38 (20010331);38 Лак ЭлиТа Диамант 12 мл;0;5;298;0;0;0;0;10;0;1;CM;;yes
20010614;922;;img100922_0.jpg;Лак ЭлиТа Диамант 12 мл 39 (20010614);39 Лак ЭлиТа Диамант 12 мл;0;5;298;0;0;0;0;10;0;1;CM;;yes
20011277;983;;img100983_0.jpg;Лак ЭлиТа Диамант 12 мл 40 (20011277);40 Лак ЭлиТа Диамант 12 мл;0;5;298;0;0;0;0;10;0;1;CM;;yes
20011475;1002;;img101002_0.jpg;Лак для ногтей  ЭлиТа Диамант 41  12 мл (20011475);41 Лак ЭлиТа Диамант 12 мл;0;5;298;0;0;0;0;10;0;1;CM;;yes
 ;1020;;img101020_0.jpg;15 Лак ЭлиТа 6мл*2- АЖУР;15 Лак ЭлиТа 6мл*2- АЖУР;0;5;30;0;0;0;0;10;0;1;CM;;yes
20011901;1039;;img101039_0.jpg;Лак ЭлиТа Диамант 12 мл 42 (20011901);42 Лак ЭлиТа Диамант 12 мл;0;5;298;0;0;0;0;10;0;1;CM;;yes
20012144;1063;;img101063_0.jpg;Лак ЭлиТа Диамант 12 мл 43 (20012144);43 Лак ЭлиТа Диамант 12 мл;0;5;298;0;0;0;0;10;0;1;CM;;yes
20012267;1075;;img101075_0.jpg;Лак ЭлиТа Диамант 12 мл 44 (20012267);44 Лак ЭлиТа Диамант 12 мл;0;5;298;0;0;0;0;10;0;1;CM;;yes
20012359;1084;;img101084_0.jpg;Лак ЭлиТа Диамант 12 мл 33 (20012359);33 Лак ЭлиТа Диамант 12 мл;0;5;298;0;0;0;0;10;0;1;CM;;yes
 ;1122;;img101122_0.jpg;6 Лак ЭлиТа 6мл*2- АЖУР;6 Лак ЭлиТа 6мл*2- АЖУР;0;5;30;0;0;0;0;10;0;1;CM;;yes
 ;1273;;img101273_0.jpg;20 Лак ЭлиТа 6мл*2- АЖУР;20 Лак ЭлиТа 6мл*2- АЖУР;0;5;30;0;0;0;0;10;0;1;CM;;yes
 ;1330;;img101330_0.jpg;7 Лак ЭлиТа 6мл*2- АЖУР;7 Лак ЭлиТа 6мл*2- АЖУР;0;5;30;0;0;0;0;10;0;1;CM;;yes
 ;1588;;img101588_0.jpg;8 Лак ЭлиТа 6мл*2- АЖУР;8 Лак ЭлиТа 6мл*2- АЖУР;0;5;30;0;0;0;0;10;0;1;CM;;yes
20018276;1616;;img101616_0.jpg;Лак ВК-7 мл-мини 15;15 Лак ВК-7 мл-мини;0;5;297;0;0;0;0;10;0;1;CM;;yes
20018641;1649;;img101649_0.jpg;Лак ВК-7 мл-мини 16;16 Лак ВК-7 мл-мини;0;5;297;0;0;0;0;10;0;1;CM;;yes
20018740;1658;;img101658_0.jpg;Лак ВК-7 мл-мини 17;17 Лак ВК-7 мл-мини;0;5;297;0;0;0;0;10;0;1;CM;;yes
20018887;1671;;img101671_0.jpg;Лак ВК-7 мл-мини 18;18 Лак ВК-7 мл-мини;0;5;297;0;0;0;0;10;0;1;CM;;yes
20018979;1679;;img101679_0.jpg;Лак ВК-7 мл-мини 19;19 Лак ВК-7 мл-мини;0;5;297;0;0;0;0;10;0;1;CM;;yes
20019716;1745;;img101745_0.jpg;Лак ВК-7 мл-мини 35;35 Лак ВК-7 мл-мини;0;5;297;0;0;0;0;10;0;1;CM;;yes
20019891;1763;;img101763_0.jpg;Лак ВК-7 мл-мини 36;36 Лак ВК-7 мл-мини;0;5;297;0;0;0;0;10;0;1;CM;;yes
20020262;1797;;img101797_0.jpg;Лак ВК-7 мл-мини 41;41 Лак ВК-7 мл-мини;0;5;297;0;0;0;0;10;0;1;CM;;yes
20020439;1814;;img101814_0.jpg;Лак ВК-7 мл-мини 43;43 Лак ВК-7 мл-мини;0;5;297;0;0;0;0;10;0;1;CM;;yes
20020514;1821;;img101821_0.jpg;Лак ВК-7 мл-мини 44;44 Лак ВК-7 мл-мини;0;5;297;0;0;0;0;10;0;1;CM;;yes
20020590;1829;;img101829_0.jpg;Лак ВК-7 мл-мини 45;45 Лак ВК-7 мл-мини;0;5;297;0;0;0;0;10;0;1;CM;;yes
